cell_line	rbp	element	subfamily	orientation	n_peaks_rbp	loci_in_cat	bg_loci_in_cat	n_peaks_bg	pooled_loci_in_cat	fold_enrichment	p_fisher_greater	q_BH
K562	AKAP8L	L1	L1MC4a	antisense	5510	0	243	879885	243	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME1	sense	5510	0	272	879885	272	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME1	antisense	5510	0	746	879885	746	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME3B	sense	5510	0	69	879885	69	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME3B	antisense	5510	0	239	879885	239	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA5	sense	5510	0	56	879885	56	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA5	antisense	5510	0	197	879885	197	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME3D	sense	5510	0	25	879885	25	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME3D	antisense	5510	0	147	879885	147	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P4	sense	5510	1	22	879885	23	7.2586	1.338e-01	1.000e+00
K562	AKAP8L	L1	L1P4	antisense	5510	0	62	879885	62	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MA2	sense	5510	0	29	879885	29	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MA2	antisense	5510	0	159	879885	159	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA15-16	sense	5510	0	9	879885	9	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA15-16	antisense	5510	0	28	879885	28	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA8A	sense	5510	0	36	879885	36	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA8A	antisense	5510	0	48	879885	48	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA8	sense	5510	0	36	879885	36	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA8	antisense	5510	0	67	879885	67	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA10	sense	5510	0	47	879885	47	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA10	antisense	5510	0	137	879885	137	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEd	sense	5510	0	167	879885	167	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEd	antisense	5510	0	477	879885	477	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MA7	sense	5510	0	42	879885	42	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MA7	antisense	5510	0	143	879885	143	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEc	sense	5510	0	159	879885	159	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEc	antisense	5510	0	624	879885	624	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M7	sense	5510	0	9	879885	9	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M7	antisense	5510	0	53	879885	53	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA11	sense	5510	0	10	879885	10	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA11	antisense	5510	0	80	879885	80	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M4c	sense	5510	2	96	879885	98	3.3268	1.248e-01	1.000e+00
K562	AKAP8L	L1	L1M4c	antisense	5510	0	102	879885	102	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME3	sense	5510	0	79	879885	79	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME3	antisense	5510	0	163	879885	163	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEg	sense	5510	0	103	879885	103	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEg	antisense	5510	0	315	879885	315	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MC4	sense	5510	1	245	879885	246	0.6518	7.847e-01	1.000e+00
K562	AKAP8L	L1	L1MC4	antisense	5510	0	612	879885	612	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M3	sense	5510	0	36	879885	36	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M3	antisense	5510	0	117	879885	117	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M8	sense	5510	0	27	879885	27	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M8	antisense	5510	0	32	879885	32	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	SVA	SVA_D	sense	5510	0	12	879885	12	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	SVA	SVA_D	antisense	5510	0	9	879885	9	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M4b	sense	5510	0	23	879885	23	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M4b	antisense	5510	2	134	879885	136	2.3834	2.078e-01	1.000e+00
K562	AKAP8L	L1	L1MC1	sense	5510	0	108	879885	108	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MC1	antisense	5510	0	313	879885	313	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA3	sense	5510	0	27	879885	27	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA3	antisense	5510	0	73	879885	73	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MB4	sense	5510	0	78	879885	78	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MB4	antisense	5510	0	248	879885	248	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluSc8	sense	5510	0	67	879885	67	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluSc8	antisense	5510	1	146	879885	147	1.0938	6.006e-01	1.000e+00
K562	AKAP8L	Alu	AluYa5	sense	5510	0	4	879885	4	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYa5	antisense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MD	sense	5510	0	57	879885	57	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MD	antisense	5510	0	186	879885	186	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME2	sense	5510	0	112	879885	112	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME2	antisense	5510	1	295	879885	296	0.5413	8.425e-01	1.000e+00
K562	AKAP8L	Alu	AluSx4	sense	5510	0	39	879885	39	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluSx4	antisense	5510	0	50	879885	50	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PB1	sense	5510	0	77	879885	77	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PB1	antisense	5510	0	333	879885	333	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYe5	sense	5510	0	2	879885	2	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYe5	antisense	5510	0	2	879885	2	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluSq4	sense	5510	0	1	879885	1	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluSq4	antisense	5510	0	8	879885	8	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYk11	sense	5510	0	8	879885	8	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYk11	antisense	5510	0	1	879885	1	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYh9	sense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYh9	antisense	5510	0	2	879885	2	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYa8	sense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYa8	antisense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYh3a3	sense	5510	0	1	879885	1	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYh3a3	antisense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M1	sense	5510	0	97	879885	97	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M1	antisense	5510	0	218	879885	218	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYk3	sense	5510	0	20	879885	20	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYk3	antisense	5510	0	1	879885	1	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M4a2	sense	5510	0	34	879885	34	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M4a2	antisense	5510	0	46	879885	46	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYi6	sense	5510	0	2	879885	2	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYi6	antisense	5510	0	3	879885	3	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P5	sense	5510	0	2	879885	2	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P5	antisense	5510	0	3	879885	3	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MC5	sense	5510	1	111	879885	112	1.4386	5.030e-01	1.000e+00
K562	AKAP8L	L1	L1MC5	antisense	5510	1	365	879885	366	0.4375	8.983e-01	1.000e+00
K562	AKAP8L	Alu	AluYk2	sense	5510	0	3	879885	3	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYk2	antisense	5510	0	3	879885	3	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M4a1	sense	5510	0	15	879885	15	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M4a1	antisense	5510	0	98	879885	98	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYm1	sense	5510	0	9	879885	9	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYm1	antisense	5510	0	7	879885	7	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MCa	sense	5510	0	32	879885	32	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MCa	antisense	5510	1	254	879885	255	0.6287	7.965e-01	1.000e+00
K562	AKAP8L	L1	L1ME3G	sense	5510	0	75	879885	75	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME3G	antisense	5510	0	280	879885	280	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEf	sense	5510	0	108	879885	108	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEf	antisense	5510	0	400	879885	400	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYc3	sense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYc3	antisense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MB2	sense	5510	0	57	879885	57	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MB2	antisense	5510	0	337	879885	337	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME3F	sense	5510	0	33	879885	33	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME3F	antisense	5510	1	128	879885	129	1.2476	5.531e-01	1.000e+00
K562	AKAP8L	L1	L1MB7	sense	5510	1	186	879885	187	0.8585	6.889e-01	1.000e+00
K562	AKAP8L	L1	L1MB7	antisense	5510	0	585	879885	585	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MCc	sense	5510	0	2	879885	2	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MCc	antisense	5510	0	85	879885	85	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEb	sense	5510	0	13	879885	13	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEb	antisense	5510	0	23	879885	23	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME3A	sense	5510	0	92	879885	92	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME3A	antisense	5510	1	335	879885	336	0.4767	8.773e-01	1.000e+00
K562	AKAP8L	L1	L1PA12	sense	5510	0	8	879885	8	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA12	antisense	5510	0	12	879885	12	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYg6	sense	5510	0	1	879885	1	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYg6	antisense	5510	0	3	879885	3	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MDa	sense	5510	0	86	879885	86	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MDa	antisense	5510	0	221	879885	221	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME3Cz	sense	5510	0	90	879885	90	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME3Cz	antisense	5510	0	242	879885	242	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME2z	sense	5510	0	57	879885	57	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME2z	antisense	5510	0	169	879885	169	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA15	sense	5510	0	87	879885	87	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA15	antisense	5510	0	253	879885	253	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MA10	sense	5510	0	13	879885	13	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MA10	antisense	5510	0	41	879885	41	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MC2	sense	5510	0	69	879885	69	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MC2	antisense	5510	0	130	879885	130	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME3C	sense	5510	0	28	879885	28	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME3C	antisense	5510	0	60	879885	60	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MA5A	sense	5510	0	19	879885	19	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MA5A	antisense	5510	0	83	879885	83	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEh	sense	5510	0	11	879885	11	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEh	antisense	5510	0	52	879885	52	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MB1	sense	5510	0	27	879885	27	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MB1	antisense	5510	0	108	879885	108	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MD2	sense	5510	1	148	879885	149	1.0790	6.055e-01	1.000e+00
K562	AKAP8L	L1	L1MD2	antisense	5510	0	244	879885	244	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEi	sense	5510	0	36	879885	36	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEi	antisense	5510	0	44	879885	44	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA13	sense	5510	0	64	879885	64	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA13	antisense	5510	0	119	879885	119	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME5	sense	5510	0	13	879885	13	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1ME5	antisense	5510	0	72	879885	72	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P2	sense	5510	0	15	879885	15	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P2	antisense	5510	0	54	879885	54	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MA1	sense	5510	0	23	879885	23	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MA1	antisense	5510	0	37	879885	37	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYb8	sense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYb8	antisense	5510	0	2	879885	2	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA17	sense	5510	0	37	879885	37	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PA17	antisense	5510	0	99	879885	99	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PB4	sense	5510	0	76	879885	76	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PB4	antisense	5510	0	78	879885	78	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYh7	sense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYh7	antisense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MA6	sense	5510	0	30	879885	30	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MA6	antisense	5510	0	92	879885	92	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PB2	sense	5510	0	6	879885	6	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PB2	antisense	5510	0	34	879885	34	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P3	sense	5510	0	18	879885	18	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P3	antisense	5510	0	38	879885	38	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MD1	sense	5510	0	69	879885	69	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MD1	antisense	5510	0	177	879885	177	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEj	sense	5510	0	9	879885	9	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEj	antisense	5510	0	26	879885	26	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PB3	sense	5510	0	29	879885	29	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PB3	antisense	5510	0	68	879885	68	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M6	sense	5510	0	19	879885	19	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M6	antisense	5510	0	57	879885	57	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluSq10	sense	5510	0	9	879885	9	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluSq10	antisense	5510	0	15	879885	15	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MA3	sense	5510	0	85	879885	85	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MA3	antisense	5510	0	199	879885	199	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYk4	sense	5510	0	5	879885	5	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYk4	antisense	5510	0	4	879885	4	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MA4A	sense	5510	0	41	879885	41	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MA4A	antisense	5510	0	286	879885	286	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	SVA	SVA_F	sense	5510	0	5	879885	5	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	SVA	SVA_F	antisense	5510	0	4	879885	4	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	SVA	SVA_B	sense	5510	0	3	879885	3	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	SVA	SVA_B	antisense	5510	0	5	879885	5	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M	sense	5510	0	1	879885	1	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M	antisense	5510	0	6	879885	6	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	SVA	SVA_E	sense	5510	0	8	879885	8	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	SVA	SVA_E	antisense	5510	0	2	879885	2	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MCb	sense	5510	0	17	879885	17	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MCb	antisense	5510	0	18	879885	18	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYe6	sense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYe6	antisense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYd8	sense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYd8	antisense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYi6_4d	sense	5510	0	1	879885	1	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYi6_4d	antisense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	SVA	SVA_C	sense	5510	0	4	879885	4	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	SVA	SVA_C	antisense	5510	0	7	879885	7	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	SVA	SVA_A	sense	5510	0	25	879885	25	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	SVA	SVA_A	antisense	5510	0	7	879885	7	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1HS	sense	5510	0	5	879885	5	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1HS	antisense	5510	1	35	879885	36	4.5625	2.013e-01	1.000e+00
K562	AKAP8L	L1	L1M3f	sense	5510	0	10	879885	10	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M3f	antisense	5510	0	27	879885	27	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M2a	sense	5510	0	4	879885	4	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M2a	antisense	5510	0	28	879885	28	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P4e	sense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P4e	antisense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PBa	sense	5510	0	13	879885	13	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PBa	antisense	5510	0	61	879885	61	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M2b	sense	5510	0	2	879885	2	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M2b	antisense	5510	0	10	879885	10	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MDb	sense	5510	0	39	879885	39	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MDb	antisense	5510	0	32	879885	32	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M3c	sense	5510	0	3	879885	3	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M3c	antisense	5510	0	13	879885	13	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M3e	sense	5510	0	1	879885	1	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M3e	antisense	5510	0	23	879885	23	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M6B	sense	5510	0	15	879885	15	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M6B	antisense	5510	0	14	879885	14	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEg2	sense	5510	0	2	879885	2	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEg2	antisense	5510	0	8	879885	8	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEg1	sense	5510	0	4	879885	4	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEg1	antisense	5510	0	12	879885	12	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYb9	sense	5510	0	1	879885	1	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYb9	antisense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M3d	sense	5510	0	4	879885	4	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M3d	antisense	5510	0	10	879885	10	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PBb	sense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PBb	antisense	5510	0	23	879885	23	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYk12	sense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	Alu	AluYk12	antisense	5510	0	2	879885	2	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M3a	sense	5510	0	6	879885	6	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M3a	antisense	5510	0	23	879885	23	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P3b	sense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P3b	antisense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M2c	sense	5510	0	10	879885	10	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M2c	antisense	5510	0	12	879885	12	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M3de	sense	5510	0	1	879885	1	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M3de	antisense	5510	0	6	879885	6	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEa	sense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1MEa	antisense	5510	0	5	879885	5	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M2a1	sense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M2a1	antisense	5510	0	2	879885	2	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M3b	sense	5510	0	3	879885	3	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1M3b	antisense	5510	0	13	879885	13	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P4b	sense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P4b	antisense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P4a	sense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P4a	antisense	5510	0	4	879885	4	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P4d	sense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P4d	antisense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PBa1	sense	5510	0	19	879885	19	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1PBa1	antisense	5510	0	15	879885	15	0.0000	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P	sense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P	antisense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P4c	sense	5510	0	0	879885	0	nan	1.000e+00	1.000e+00
K562	AKAP8L	L1	L1P4c	antisense	5510	0	1	879885	1	0.0000	1.000e+00	1.000e+00
