cell_line	rbp	element	subfamily	orientation	n_peaks_rbp	loci_in_cat	bg_loci_in_cat	n_peaks_bg	pooled_loci_in_cat	fold_enrichment	p_fisher_greater	q_BH
HepG2	AGGF1	L1	L1P2	sense	5235	0	13	932317	13	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1P2	antisense	5235	0	75	932317	75	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MA1	sense	5235	0	3	932317	3	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MA1	antisense	5235	0	44	932317	44	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYb8	sense	5235	0	3	932317	3	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYb8	antisense	5235	0	4	932317	4	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1PA17	sense	5235	0	14	932317	14	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1PA17	antisense	5235	0	69	932317	69	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1PB4	sense	5235	0	40	932317	40	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1PB4	antisense	5235	0	97	932317	97	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYh7	sense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYh7	antisense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MA6	sense	5235	0	16	932317	16	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MA6	antisense	5235	0	121	932317	121	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1PB2	sense	5235	0	10	932317	10	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1PB2	antisense	5235	0	31	932317	31	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1P3	sense	5235	0	13	932317	13	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1P3	antisense	5235	0	40	932317	40	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MD1	sense	5235	0	59	932317	59	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MD1	antisense	5235	0	244	932317	244	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MEj	sense	5235	0	4	932317	4	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MEj	antisense	5235	0	28	932317	28	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1PB3	sense	5235	0	13	932317	13	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1PB3	antisense	5235	1	133	932317	134	1.3390	5.278e-01	1.000e+00
HepG2	AGGF1	L1	L1M6	sense	5235	0	15	932317	15	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M6	antisense	5235	0	105	932317	105	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluSq10	sense	5235	0	11	932317	11	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluSq10	antisense	5235	0	14	932317	14	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MA3	sense	5235	0	42	932317	42	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MA3	antisense	5235	0	311	932317	311	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYk4	sense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYk4	antisense	5235	0	5	932317	5	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MA4A	sense	5235	0	29	932317	29	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MA4A	antisense	5235	0	270	932317	270	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	SVA	SVA_F	sense	5235	0	10	932317	10	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	SVA	SVA_F	antisense	5235	0	8	932317	8	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	SVA	SVA_B	sense	5235	0	9	932317	9	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	SVA	SVA_B	antisense	5235	0	15	932317	15	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M	sense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M	antisense	5235	0	10	932317	10	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	SVA	SVA_E	sense	5235	0	6	932317	6	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	SVA	SVA_E	antisense	5235	0	10	932317	10	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MCb	sense	5235	0	1	932317	1	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MCb	antisense	5235	0	25	932317	25	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYe6	sense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYe6	antisense	5235	0	4	932317	4	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYd8	sense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYd8	antisense	5235	0	3	932317	3	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYi6_4d	sense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYi6_4d	antisense	5235	0	1	932317	1	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	SVA	SVA_C	sense	5235	0	7	932317	7	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	SVA	SVA_C	antisense	5235	0	8	932317	8	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	SVA	SVA_A	sense	5235	0	28	932317	28	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	SVA	SVA_A	antisense	5235	0	3	932317	3	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1HS	sense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1HS	antisense	5235	0	25	932317	25	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M3f	sense	5235	0	2	932317	2	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M3f	antisense	5235	0	43	932317	43	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M2a	sense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M2a	antisense	5235	0	10	932317	10	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1P4e	sense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1P4e	antisense	5235	0	2	932317	2	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1PBa	sense	5235	0	14	932317	14	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1PBa	antisense	5235	0	76	932317	76	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M2b	sense	5235	0	1	932317	1	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M2b	antisense	5235	0	2	932317	2	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MDb	sense	5235	0	17	932317	17	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MDb	antisense	5235	0	51	932317	51	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M3c	sense	5235	0	1	932317	1	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M3c	antisense	5235	0	14	932317	14	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M3e	sense	5235	0	3	932317	3	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M3e	antisense	5235	0	22	932317	22	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M6B	sense	5235	0	4	932317	4	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M6B	antisense	5235	0	13	932317	13	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MEg2	sense	5235	0	1	932317	1	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MEg2	antisense	5235	0	15	932317	15	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MEg1	sense	5235	0	2	932317	2	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MEg1	antisense	5235	0	29	932317	29	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYb9	sense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYb9	antisense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M3d	sense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M3d	antisense	5235	0	16	932317	16	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1PBb	sense	5235	0	3	932317	3	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1PBb	antisense	5235	0	6	932317	6	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYk12	sense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYk12	antisense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M3a	sense	5235	0	10	932317	10	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M3a	antisense	5235	0	7	932317	7	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1P3b	sense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1P3b	antisense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M2c	sense	5235	0	9	932317	9	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M2c	antisense	5235	0	34	932317	34	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M3de	sense	5235	0	2	932317	2	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M3de	antisense	5235	0	11	932317	11	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MEa	sense	5235	0	1	932317	1	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1MEa	antisense	5235	0	19	932317	19	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M2a1	sense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M2a1	antisense	5235	0	7	932317	7	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M3b	sense	5235	0	2	932317	2	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1M3b	antisense	5235	0	18	932317	18	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1P4b	sense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1P4b	antisense	5235	0	5	932317	5	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1P4a	sense	5235	0	1	932317	1	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1P4a	antisense	5235	0	6	932317	6	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1P4d	sense	5235	0	3	932317	3	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1P4d	antisense	5235	0	2	932317	2	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1PBa1	sense	5235	0	7	932317	7	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1PBa1	antisense	5235	0	7	932317	7	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1P	sense	5235	0	1	932317	1	0.0000	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1P	antisense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1P4c	sense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	L1	L1P4c	antisense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYb8a1	sense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYb8a1	antisense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYb10	sense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYb10	antisense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYb11	sense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AGGF1	Alu	AluYb11	antisense	5235	0	0	932317	0	nan	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MC5a	sense	7182	0	52	930370	52	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MC5a	antisense	7182	1	358	930370	359	0.3618	9.368e-01	1.000e+00
HepG2	AKAP1	Alu	AluSp	sense	7182	8	226	930370	234	4.5856	5.071e-04	1.901e-02
HepG2	AKAP1	Alu	AluSp	antisense	7182	8	321	930370	329	3.2285	4.268e-03	1.310e-01
HepG2	AKAP1	L1	L1MB3	sense	7182	0	112	930370	112	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MB3	antisense	7182	0	579	930370	579	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	Alu	AluJo	sense	7182	9	725	930370	734	1.6081	1.154e-01	1.000e+00
HepG2	AKAP1	Alu	AluJo	antisense	7182	11	1896	930370	1907	0.7516	8.625e-01	1.000e+00
HepG2	AKAP1	L1	L1MB5	sense	7182	0	54	930370	54	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MB5	antisense	7182	1	278	930370	279	0.4660	8.830e-01	1.000e+00
HepG2	AKAP1	Alu	Alu	sense	7182	0	21	930370	21	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	Alu	Alu	antisense	7182	2	46	930370	48	5.6323	5.248e-02	1.000e+00
HepG2	AKAP1	L1	L1PA6	sense	7182	0	16	930370	16	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA6	antisense	7182	0	219	930370	219	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1P1	sense	7182	0	1	930370	1	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1P1	antisense	7182	0	22	930370	22	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	Alu	AluJr	sense	7182	12	878	930370	890	1.7705	4.481e-02	9.469e-01
HepG2	AKAP1	Alu	AluJr	antisense	7182	11	1945	930370	1956	0.7326	8.819e-01	1.000e+00
HepG2	AKAP1	Alu	AluSx	sense	7182	9	546	930370	555	2.1353	2.925e-02	6.787e-01
HepG2	AKAP1	Alu	AluSx	antisense	7182	17	1732	930370	1749	1.2715	1.934e-01	1.000e+00
HepG2	AKAP1	Alu	AluSz6	sense	7182	3	299	930370	302	1.2998	4.079e-01	1.000e+00
HepG2	AKAP1	Alu	AluSz6	antisense	7182	5	867	930370	872	0.7471	7.970e-01	1.000e+00
HepG2	AKAP1	L1	L1MA8	sense	7182	0	50	930370	50	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MA8	antisense	7182	0	158	930370	158	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1M5	sense	7182	0	149	930370	149	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1M5	antisense	7182	2	618	930370	620	0.4192	9.509e-01	1.000e+00
HepG2	AKAP1	L1	L1MA9	sense	7182	0	64	930370	64	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MA9	antisense	7182	0	247	930370	247	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA14	sense	7182	0	12	930370	12	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA14	antisense	7182	0	56	930370	56	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	Alu	AluYj4	sense	7182	0	12	930370	12	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	Alu	AluYj4	antisense	7182	0	38	930370	38	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1ME4c	sense	7182	0	20	930370	20	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1ME4c	antisense	7182	0	109	930370	109	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	Alu	AluSc	sense	7182	5	127	930370	132	5.1001	3.651e-03	1.140e-01
HepG2	AKAP1	Alu	AluSc	antisense	7182	10	491	930370	501	2.6383	5.970e-03	1.774e-01
HepG2	AKAP1	L1	L1PA4	sense	7182	0	14	930370	14	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA4	antisense	7182	0	74	930370	74	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA7	sense	7182	0	40	930370	40	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA7	antisense	7182	0	356	930370	356	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA16	sense	7182	0	46	930370	46	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA16	antisense	7182	0	241	930370	241	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA2	sense	7182	0	49	930370	49	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA2	antisense	7182	0	18	930370	18	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	Alu	AluSz	sense	7182	7	495	930370	502	1.8319	9.435e-02	1.000e+00
HepG2	AKAP1	Alu	AluSz	antisense	7182	17	1631	930370	1648	1.3502	1.376e-01	1.000e+00
HepG2	AKAP1	L1	L1M2	sense	7182	0	47	930370	47	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1M2	antisense	7182	0	280	930370	280	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PREC2	sense	7182	0	21	930370	21	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PREC2	antisense	7182	0	126	930370	126	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PB	sense	7182	0	2	930370	2	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PB	antisense	7182	0	12	930370	12	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	Alu	AluSc5	sense	7182	0	34	930370	34	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	Alu	AluSc5	antisense	7182	1	89	930370	90	1.4555	4.995e-01	1.000e+00
HepG2	AKAP1	L1	L1M4	sense	7182	0	82	930370	82	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1M4	antisense	7182	0	479	930370	479	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	Alu	AluY	sense	7182	7	250	930370	257	3.6272	3.990e-03	1.235e-01
HepG2	AKAP1	Alu	AluY	antisense	7182	5	575	930370	580	1.1265	4.574e-01	1.000e+00
HepG2	AKAP1	Alu	AluSg4	sense	7182	1	28	930370	29	4.6265	1.999e-01	1.000e+00
HepG2	AKAP1	Alu	AluSg4	antisense	7182	1	77	930370	78	1.6824	4.511e-01	1.000e+00
HepG2	AKAP1	Alu	AluSx3	sense	7182	6	184	930370	190	4.2242	3.684e-03	1.147e-01
HepG2	AKAP1	Alu	AluSx3	antisense	7182	3	475	930370	478	0.8182	7.092e-01	1.000e+00
HepG2	AKAP1	Alu	AluSq	sense	7182	1	60	930370	61	2.1590	3.744e-01	1.000e+00
HepG2	AKAP1	Alu	AluSq	antisense	7182	5	225	930370	230	2.8787	3.310e-02	7.410e-01
HepG2	AKAP1	Alu	AluJb	sense	7182	13	1492	930370	1505	1.1287	3.701e-01	1.000e+00
HepG2	AKAP1	Alu	AluJb	antisense	7182	17	3158	930370	3175	0.6973	9.513e-01	1.000e+00
HepG2	AKAP1	Alu	AluSq2	sense	7182	5	294	930370	299	2.2031	8.184e-02	1.000e+00
HepG2	AKAP1	Alu	AluSq2	antisense	7182	5	468	930370	473	1.3840	2.977e-01	1.000e+00
HepG2	AKAP1	L1	L1ME3E	sense	7182	0	7	930370	7	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1ME3E	antisense	7182	0	84	930370	84	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MA5	sense	7182	0	18	930370	18	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MA5	antisense	7182	0	131	930370	131	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	Alu	AluSg	sense	7182	2	157	930370	159	1.6502	3.442e-01	1.000e+00
HepG2	AKAP1	Alu	AluSg	antisense	7182	9	483	930370	492	2.4138	1.484e-02	3.910e-01
HepG2	AKAP1	Alu	AluJr4	sense	7182	2	175	930370	177	1.4805	3.933e-01	1.000e+00
HepG2	AKAP1	Alu	AluJr4	antisense	7182	2	479	930370	481	0.5409	8.834e-01	1.000e+00
HepG2	AKAP1	L1	L1MB8	sense	7182	0	104	930370	104	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MB8	antisense	7182	0	444	930370	444	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	Alu	AluSg7	sense	7182	0	23	930370	23	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	Alu	AluSg7	antisense	7182	1	96	930370	97	1.3494	5.257e-01	1.000e+00
HepG2	AKAP1	L1	L1ME4b	sense	7182	0	84	930370	84	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1ME4b	antisense	7182	2	292	930370	294	0.8873	6.591e-01	1.000e+00
HepG2	AKAP1	Alu	AluSx1	sense	7182	10	559	930370	569	2.3174	1.366e-02	3.631e-01
HepG2	AKAP1	Alu	AluSx1	antisense	7182	9	1602	930370	1611	0.7278	8.673e-01	1.000e+00
HepG2	AKAP1	Alu	AluYh3	sense	7182	0	8	930370	8	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	Alu	AluYh3	antisense	7182	0	17	930370	17	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MC3	sense	7182	0	59	930370	59	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MC3	antisense	7182	0	223	930370	223	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1ME4a	sense	7182	0	98	930370	98	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1ME4a	antisense	7182	3	401	930370	404	0.9691	5.987e-01	1.000e+00
HepG2	AKAP1	Alu	AluYc	sense	7182	0	9	930370	9	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	Alu	AluYc	antisense	7182	0	35	930370	35	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MC	sense	7182	0	13	930370	13	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MC	antisense	7182	0	99	930370	99	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MA4	sense	7182	0	16	930370	16	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MA4	antisense	7182	0	370	930370	370	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MD3	sense	7182	0	34	930370	34	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MD3	antisense	7182	0	88	930370	88	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	Alu	AluYf1	sense	7182	0	4	930370	4	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	Alu	AluYf1	antisense	7182	0	6	930370	6	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MC4a	sense	7182	0	43	930370	43	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MC4a	antisense	7182	0	308	930370	308	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1ME1	sense	7182	0	173	930370	173	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1ME1	antisense	7182	0	740	930370	740	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1ME3B	sense	7182	0	43	930370	43	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1ME3B	antisense	7182	2	193	930370	195	1.3424	4.407e-01	1.000e+00
HepG2	AKAP1	L1	L1PA5	sense	7182	0	25	930370	25	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA5	antisense	7182	0	214	930370	214	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1ME3D	sense	7182	0	19	930370	19	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1ME3D	antisense	7182	0	119	930370	119	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1P4	sense	7182	0	19	930370	19	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1P4	antisense	7182	0	37	930370	37	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MA2	sense	7182	0	15	930370	15	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MA2	antisense	7182	0	207	930370	207	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA15-16	sense	7182	0	7	930370	7	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA15-16	antisense	7182	0	15	930370	15	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA8A	sense	7182	0	24	930370	24	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA8A	antisense	7182	0	86	930370	86	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA8	sense	7182	0	20	930370	20	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA8	antisense	7182	0	95	930370	95	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA10	sense	7182	0	20	930370	20	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA10	antisense	7182	0	106	930370	106	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MEd	sense	7182	0	73	930370	73	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MEd	antisense	7182	1	510	930370	511	0.2540	9.804e-01	1.000e+00
HepG2	AKAP1	L1	L1MA7	sense	7182	0	46	930370	46	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MA7	antisense	7182	0	175	930370	175	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MEc	sense	7182	0	69	930370	69	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1MEc	antisense	7182	0	697	930370	697	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1M7	sense	7182	0	6	930370	6	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1M7	antisense	7182	0	70	930370	70	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA11	sense	7182	0	5	930370	5	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1PA11	antisense	7182	0	94	930370	94	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1M4c	sense	7182	0	67	930370	67	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1M4c	antisense	7182	1	146	930370	147	0.8873	6.771e-01	1.000e+00
HepG2	AKAP1	L1	L1ME3	sense	7182	0	29	930370	29	0.0000	1.000e+00	1.000e+00
HepG2	AKAP1	L1	L1ME3	antisense	7182	0	173	930370	173	0.0000	1.000e+00	1.000e+00
